"Genus"	"DataID.56"	"DataID.12"	"DataID.15"	"DataID.368"	"DataID.272"	"DataID.65"	"DataID.455"	"DataID.248"	"DataID.249"	"DataID.878"	"DataID.489"	"DataID.465"	"DataID.1092"	"DataID.1093"	"DataID.1099"	"DataID.986"	"DataID.1370"	"DataID.1446"	"DataID.1470"	"DataID.487"	"DataID.488"	"DataID.101"	"DataID.1487"
"2572"	"Salpichlaena"	NA	27.027027027	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2573"	"Salsola"	NA	6.72201880347619	2.99707246876364	NA	NA	2.547446314	NA	NA	NA	NA	NA	NA	NA	NA	13.916567564	NA	NA	NA	NA	NA	NA	NA	NA
"2574"	"Salvia"	NA	23.3032657130385	1.9446	NA	NA	NA	NA	NA	NA	NA	NA	81.55	NA	NA	NA	0.26	NA	NA	NA	NA	NA	NA	NA
"2575"	"Salvinia"	NA	91.0342412616667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2576"	"Samanea"	NA	NA	3.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2577"	"Sambucus"	0.195509484	22.7454737893622	3.5817523699	4.79797205261667	NA	1.67311417483333	9.985717011	25.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0590695765	NA
"2578"	"Samolus"	NA	24.9664549174545	2.02823529411765	NA	NA	NA	NA	NA	NA	1.37772300469296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2579"	"Sanguinaria"	NA	32.1	3.128	NA	NA	1.6698909655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50.093457943	NA
"2580"	"Sanguisorba"	NA	20.422504990931	2.1138069312381	15.9	NA	0.955566277333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5775860795	NA
"2581"	"Sanicula"	NA	32.695828877	2.09666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2582"	"Santalum"	NA	4.05997540815385	1.13599682065	NA	NA	3.108854416	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.389803463	NA
"2583"	"Santiria"	NA	9.259259259	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2584"	"Santolina"	0.364374505	21.38188904	5.09	2.887300932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2585"	"Sapindus"	NA	23.57516356925	2.5882842	NA	NA	1.44709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2586"	"Sapium"	NA	15.1849244585	2.28621155655556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.389320388
"2587"	"Saponaria"	NA	23.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2588"	"Saposhnikovia"	NA	NA	1.755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2589"	"Sapranthus"	NA	22.123893805	1.739	NA	NA	0.785576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2590"	"Saraca"	NA	11.312217194	2.04	NA	NA	1.80336	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2591"	"Sarcobatus"	NA	NA	1.83351382356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2592"	"Sarcoccoca"	NA	NA	1.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2593"	"Sarcococca"	NA	NA	1.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2594"	"Sarcopoterium"	NA	NA	2.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2595"	"Sarracenia"	NA	14.7865529211818	1.0566666	NA	NA	1.21276672975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.513984	NA
"2596"	"Sassafras"	NA	17.7542163313333	1.947	NA	NA	NA	NA	NA	NA	NA	NA	35.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2597"	"Satureja"	NA	24.1882321428571	1.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2598"	"Saurauia"	NA	NA	1.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2599"	"Saurauja"	NA	23.255813953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2600"	"Saussurea"	NA	16.7007462708333	2.30173099708261	NA	NA	2.151469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2601"	"Saxegothaea"	NA	7.66	0.94	NA	NA	1.16711129266667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2602"	"Saxifraga"	NA	19.2622844298929	0.692647058823529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2603"	"Scabiosa"	NA	14.4622210455	2.34732130442857	NA	NA	2.091703095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2604"	"Scaevola"	NA	8.75867207183333	1.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2605"	"Scandia"	NA	74.260046888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2606"	"Scandix"	NA	24.337114051	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2607"	"Scaphium"	NA	24.2846253785	1.67668079335	NA	NA	0.6920885855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2608"	"Scheelea"	NA	17.8571428565	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2609"	"Schefflera"	NA	16.6573252387222	1.55426190475714	NA	NA	2.61871410975	21.411666666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2610"	"Scheuchzeria"	NA	10.593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2611"	"Schima"	NA	7.8768671575	1.16843323654286	NA	NA	1.969669463	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2612"	"Schinopsis"	NA	10.2535824056667	2.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2613"	"Schinus"	NA	11.307092999	2.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2614"	"Schinziophyton"	NA	8.079999999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2615"	"Schismus"	NA	18.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	NA	NA	NA	NA
"2616"	"Schizachne"	NA	NA	1.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2617"	"Schizachyrium"	NA	18.6789924485556	1.28253333347381	NA	0.9819843125	0.697576154214286	36.77150841	NA	NA	NA	NA	NA	NA	NA	8.510745167	NA	NA	NA	NA	NA	NA	NA	NA
"2618"	"Schizaea"	NA	7.44238728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2619"	"Schizolobium"	NA	24.7709258232	2.23083333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2620"	"Schizomeria"	NA	12.814766409	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2621"	"Schizonepeta"	NA	NA	2.026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2622"	"Schizophragma"	NA	37.313432835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2623"	"Schkuhria"	NA	20.779438043	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2624"	"Schlegelia"	NA	NA	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2625"	"Schleichera"	NA	12.300123001	1.79	NA	NA	1.45527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2626"	"Schlumbergera"	NA	NA	4.083333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2627"	"Schmidtia"	NA	NA	1.27352941176471	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2628"	"Schoenus"	NA	10.1357300069821	1.37852941176471	NA	NA	NA	NA	NA	NA	1.68028355714286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2629"	"Scholtzia"	NA	5.6319470535	1.302	NA	NA	2.312281247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2630"	"Schotia"	NA	5.714285714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2631"	"Scilla"	NA	28.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2632"	"Scirpus"	NA	15.5229525872198	1.90186453529355	NA	NA	2.3079	36.1607351298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2633"	"Scleranthus"	NA	32.13625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2634"	"Scleria"	NA	30.674846625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2635"	"Sclerobium"	NA	NA	2.355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2636"	"Sclerocarya"	NA	NA	1.769375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2637"	"Sclerochlamys"	NA	7.336991951	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2638"	"Sclerolaena"	NA	6.46265910503922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2639"	"Sclerolobium"	NA	9.598689214625	2.19641265796	NA	NA	1.9266962765	33.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2640"	"Scleronema"	NA	NA	1.835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2641"	"Scolochloa"	NA	NA	1.755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2642"	"Scolopia"	NA	7.31777777766667	1.496	NA	NA	2.23220605633333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.94917297633333	NA
"2643"	"Scolymus"	NA	34.74208081	2.596080535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2644"	"Scorpiurus"	NA	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2645"	"Scorzonera"	NA	18.3417117926216	2.750118392255	NA	NA	1.451153457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2646"	"Scrophularia"	NA	24.4727555096222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2647"	"Scutellaria"	NA	34.5183542037297	1.476	NA	NA	0.529730435545455	38.0063896545455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2648"	"Scutia"	NA	NA	2.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2649"	"Scyphiphora"	NA	7.5099999995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2650"	"Sebastiania"	NA	8.849557522	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2651"	"Secale"	NA	NA	2.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2652"	"Securidaca"	NA	14.803560087	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2653"	"Securinega"	NA	NA	3.415	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2654"	"Sedum"	NA	18.261048496	1.44271728305	NA	NA	3.63257863833333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4340809765	NA
"2655"	"Sehima"	NA	NA	1.00545454545455	NA	0.285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2656"	"Selaginella"	NA	27.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2657"	"Selinum"	NA	18.8939473684211	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2658"	"Semecarpus"	NA	9.49365079266667	1.61	NA	NA	1.22976	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2659"	"Sempervivum"	NA	14.4518569806923	1.1991478674	NA	NA	1.311383869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2660"	"Senecio"	NA	23.432241224108	2.78071828854571	NA	NA	1.58686184018182	NA	NA	NA	NA	NA	NA	NA	NA	9.552967846	1.43839766666667	NA	NA	NA	NA	NA	NA	NA
"2661"	"Senna"	NA	9.09746993430769	1.87560997025714	NA	NA	4.470743072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8943949465	NA
"2662"	"Sequoia"	NA	4.56757340966667	1.03117647058824	NA	NA	1.116355055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2663"	"Sequoiadendron"	NA	1.413216078	1.05	NA	NA	5.68785	NA	NA	NA	NA	NA	96.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2664"	"Serjania"	NA	15.7157341882759	2.62448029533333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.31625741
"2665"	"Serratula"	NA	22.9357691767778	2.43766666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2666"	"Serruria"	NA	4.4741912732	0.95349931828	NA	NA	2.6627560506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2919670212	NA
"2667"	"Sesamum"	NA	NA	2.285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2668"	"Sesbania"	NA	9.487666034	3.425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2669"	"Seseli"	NA	24.2272501806667	2.6054067441	NA	NA	1.329730063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2670"	"Sesleria"	NA	17.577	1.949693525	NA	NA	1.48845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2671"	"Setaria"	NA	24.73936565412	1.43245	NA	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2672"	"Shepherdia"	NA	NA	2.73666666666667	NA	NA	NA	NA	NA	NA	NA	NA	27.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2673"	"Sherardia"	NA	22.4666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2674"	"Shorea"	NA	11.8305932052295	1.57526962871379	NA	NA	1.00449106218182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40.1696593	NA
"2675"	"Shrub"	NA	NA	2.79064702114286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2676"	"Sibbaldia"	NA	16.0020678112857	2.61294416482	NA	NA	1.66669837233333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2677"	"Sida"	NA	9.32334956991667	2.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2678"	"Sideritis"	NA	20.242914979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2679"	"Sideroxylon"	NA	5.69063492033333	1.86	NA	NA	3.542857142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.676571428	NA
"2680"	"Sieglingia"	NA	15.625	1.692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2681"	"Sieversia"	NA	16.2	2.6	NA	NA	1.604938271	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2682"	"Sigesbeckia"	NA	30.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2683"	"Silaum"	NA	17.4333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2684"	"Silene"	NA	25.8680776101515	3.24093137545532	NA	3.1188964999875	1.516968532375	16.972758102	NA	NA	NA	NA	NA	NA	NA	NA	3.24784849997143	NA	37.972362543625	NA	NA	NA	NA	NA
"2685"	"Silphium"	NA	12.2975814	1.68	NA	NA	1.25505112716667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.941058035	NA
"2686"	"Simaba"	NA	NA	2.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2687"	"Simarouba"	NA	15.2497248731351	1.8909824706	NA	NA	3.063380281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.91103307
"2688"	"Simira"	NA	24.1472579313333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.092443324
"2689"	"Simmondsia"	NA	5.082256318	1.719734	NA	NA	3.38380021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.794516289	NA
"2690"	"Sinapis"	NA	34.5312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2691"	"Sindora"	NA	20.4862402234444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2692"	"Siparuna"	NA	18.327426755425	2.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.197332725
"2693"	"Siphonodon"	NA	9.499999999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2694"	"Sison"	NA	22.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2695"	"Sisymbrium"	NA	21.2701923076923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2696"	"Sisyrinchium"	NA	11.41693938925	1.21133333333333	NA	NA	1.06883119833333	38.3615401	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2697"	"Sium"	NA	44.3589874918889	2.38	NA	NA	1.38642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2698"	"Skimmia"	NA	13.333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2699"	"Sloanea"	NA	14.14631810014	1.31217218	NA	NA	2.0885746565	28.94625	NA	NA	NA	NA	NA	NA	NA	NA	0.35725	NA	NA	NA	NA	NA	NA	10.505613048
"2700"	"Smelowskia"	NA	24.44987775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2701"	"Smilacina"	NA	18.301639344	1.89266666666667	NA	NA	0.629451809	39.4600694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2702"	"Smilax"	NA	13.8102013861818	1.43747826086957	NA	NA	2.329059829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.505136752	NA
"2703"	"Smyrnium"	NA	34.0428571428571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2704"	"Socratea"	NA	10.1999927501688	1.991727725	NA	NA	2.909356725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.12495
"2705"	"Solanaceae"	NA	12.150668286	2.08904936348387	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2706"	"Solanum"	0.1542824375	26.5434714472971	3.7987161953931	6.89189878247826	NA	1.761634309	11.357231261	43.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.3568187206667	10.411441307
"2707"	"Soleirolia"	NA	25.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2708"	"Solidago"	NA	18.4504738657957	1.855222384128	NA	1.94701766	1.30239064503704	29.704812937625	NA	1.270275	NA	NA	NA	NA	NA	11.823093891	NA	NA	NA	NA	NA	NA	0.568055627	NA
"2709"	"Solling"	NA	NA	2.67	NA	NA	NA	17.6	NA	NA	NA	34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2710"	"Sonchus"	NA	31.1112354711667	2.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2711"	"Sonneratia"	NA	3.9082956865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2712"	"Sophiopsis"	NA	12.594458438	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2713"	"Sophora"	NA	15.8316928477	3.12407142857143	NA	NA	3.3188568505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2714"	"Sorbaria"	NA	27.8227045003333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2715"	"Sorbus"	0.1544234755	17.6177391644676	2.40767574294444	5.13021703698361	NA	1.40516518025	19.316124391	18.9333333333333	0.682425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.084455313	NA
"2716"	"Sorghastrum"	NA	17.0011802326792	1.35228623143662	NA	1.57039633333333	0.844871384611111	34.5058155962264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2717"	"Sorghum"	NA	19.9431124056	1.2771	NA	0.344	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2718"	"Sorocea"	NA	19.269778687	2.69583333333333	NA	NA	2.150641515	19.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.081709145
"2719"	"Souroubea"	NA	11.111111111	1.5	NA	NA	1.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2720"	"south"	NA	NA	1.066	NA	NA	2.31583333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2721"	"Southafrica"	NA	3.72578117848148	0.84672	NA	NA	2.298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2722"	"Soymida"	NA	7.457121551	1.41	NA	NA	1.89081	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2723"	"sp"	NA	NA	1.51	NA	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2724"	"Spachea"	NA	21.7367057575263	2.58036177	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
